X_id,career_AST,career_FG%,career_PTS,name,position
bowenry01,0.5,45.6,2.6,Ryan Bowen,Small Forward and Power Forward and Shooting Guard
bowento01,0.6,40.9,5.4,Tommie Bowens,Power Forward
bowiean01,1.8,47.5,6.4,Anthony Bowie,Shooting Guard
bowiesa01,2.1,45.2,10.9,Sam Bowie,Center
bowlior01,0.1,32.1,1.9,Orbie Bowling,Center
bowmair01,0.5,63.6,0.9,Ira Bowman,Point Guard and Shooting Guard
bowmana01,0.7,38.8,2.9,Nate Bowman,Center
boycedo01,0.5,34.9,2.6,Donnie Boyce,Shooting Guard
boydde01,1.4,25.0,1.2,Dennis Boyd,Point Guard
boydfr01,3.0,41.4,8.5,Freddie Boyd,Shooting Guard and Point Guard
boydke01,0.3,53.8,3.2,Ken Boyd,Small Forward
boykiea01,3.2,41.7,8.9,Earl Boykins,Shooting Guard and Point Guard
boykoha01,1.9,40.0,10.1,Harry Boykoff,Center
boynewi01,1.2,43.5,8.4,Winford Boynes,Shooting Guard
bozemce01,0.4,28.2,1.1,Cedric Bozeman,Shooting Guard
bracest01,2.2,46.6,6.1,Steve Bracey,Point Guard and Shooting Guard
brackcr01,0.5,26.5,1.8,Craig Brackins,Power Forward
braddga01,0.9,47.5,12.2,Gary Bradds,Small Forward and Power Forward
bradlal02,0.3,52.4,3.5,Alex Bradley,Small Forward
bradlal01,0.7,41.8,4.4,Alonzo Bradley,Small Forward
bradlav01,1.8,43.6,12.0,Avery Bradley,Point Guard and Shooting Guard
bradlbi02,0.9,31.8,3.8,Bill Bradley,Shooting Guard
bradlbi01,3.4,44.8,12.4,Bill Bradley,Small Forward
bradlch01,0.5,41.6,3.2,Charles Bradley,Shooting Guard
bradldu01,1.9,44.0,5.2,Dudley Bradley,Shooting Guard
bradlji01,1.3,42.9,7.0,Jim Bradley,Power Forward and Small Forward
bradljo01,0.8,26.9,1.9,Joe Bradley,Guard
bradlmi01,0.5,47.7,2.8,Michael Bradley,Power Forward and Center
bradlsh01,0.7,45.7,8.1,Shawn Bradley,Center
bradlto01,0.2,40.7,2.1,Tony Bradley,Center
bradtma01,0.2,43.1,1.6,Mark Bradtke,Center
braggma01,0.2,45.0,2.5,Marques Bragg,Power Forward
braggto01,0.3,47.5,2.1,Torraye Braggs,Power Forward
bramlaj01,0.0,19.0,1.0,A.J. Bramlett,Center
brancad01,0.7,45.5,6.4,Adrian Branch,Small Forward
brandel01,2.1,50.0,15.9,Elton Brand,Power Forward and Center
brandte01,6.1,44.8,13.8,Terrell Brandon,Point Guard
brannbo01,2.1,34.4,7.3,Bob Brannum,Power Forward
bransbr01,0.7,42.2,5.4,Brad Branson,Power Forward
bransje01,0.8,42.7,13.1,Jesse Branson,Small Forward
brascji01,1.1,26.6,3.9,Jim Brasco,Guard
bratzmi01,3.2,40.7,7.0,Mike Bratz,Point Guard
braunca01,3.7,38.3,13.5,Carl Braun,Shooting Guard and Point Guard
breauti01,0.4,36.9,2.9,Tim Breaux,Small Forward
bremejr01,2.2,34.4,6.5,J.R. Bremer,Point Guard
brennpe01,0.4,30.2,2.5,Pete Brennan,Forward
brennto01,0.2,45.5,0.9,Tom Brennan,Small Forward
breuera01,0.9,46.7,6.8,Randy Breuer,Center
breweco01,1.5,42.5,8.7,Corey Brewer,Shooting Guard and Small Forward
breweja01,1.0,37.2,1.6,Jamison Brewer,Shooting Guard and Point Guard
breweji01,1.5,44.8,5.8,Jim Brewer,Power Forward
brewero01,1.8,45.9,11.9,Ron Brewer,Shooting Guard
brewero02,1.6,49.0,7.8,Ronnie Brewer,Shooting Guard and Small Forward
brezepr01,0.5,49.8,7.2,Primoz Brezec,Center
brianfr01,2.6,34.0,12.3,Frankie Brian,Shooting Guard and Point Guard
brickfr01,1.9,51.9,10.0,Frank Brickowski,Power Forward and Center and Small Forward
bridgju01,2.4,47.5,13.6,Junior Bridgeman,Shooting Guard and Small Forward
bridgbi01,2.8,44.2,11.9,Bill Bridges,Power Forward
bridgmi01,2.1,43.0,8.3,Mikal Bridges,Small Forward
bridgmi02,1.2,46.4,7.5,Miles Bridges,Small Forward
brighal01,1.0,25.6,9.8,Al Brightman,Forward
brindau01,0.1,28.6,2.8,Aud Brindley,Forward
briscis01,2.2,39.9,3.5,Isaiah Briscoe,Point Guard
briskjo01,2.4,45.3,20.7,John Brisker,Shooting Guard and Small Forward
bristal01,3.2,46.0,7.8,Allan Bristow,Small Forward
brittty01,1.1,38.2,2.5,Tyrone Britt,Shooting Guard
brittwa01,0.3,30.0,1.3,Wayman Britt,Shooting Guard
brittmi01,0.2,50.0,1.7,Mike Brittain,Center
brittda01,1.5,66.7,2.0,Dave Britton,Point Guard
brockjo01,0.3,48.8,2.1,Jon Brockman,Center and Power Forward
broekry01,0.5,45.2,4.0,Ryan Broekhoff,Shooting Guard
brogaji01,1.8,44.4,5.1,Jim Brogan,Shooting Guard
brogdma01,3.6,48.4,12.8,Malcolm Brogdon,Shooting Guard and Point Guard
brokaga01,3.0,44.6,8.0,Gary Brokaw,Shooting Guard
brookpr01,2.2,28.3,7.8,Price Brookfield,Forward/Guard
brookcl01,0.1,30.8,2.6,Clarence Brookins,Forward
brookaa01,3.0,41.3,9.7,Aaron Brooks,Point Guard
brookdi01,1.5,43.5,10.3,Dillon Brooks,Small Forward
brookke01,0.4,40.1,3.3,Kevin Brooks,Small Forward
brookma01,1.4,44.7,8.0,MarShon Brooks,Shooting Guard
brookmi01,2.6,48.6,12.8,Michael Brooks,Small Forward
brooksc01,2.4,45.0,4.9,Scott Brooks,Point Guard
brownan01,0.1,51.6,2.6,Andre Brown,Power Forward
brownan02,0.7,32.8,3.9,Anthony Brown,Small Forward
brownbo01,1.4,35.8,10.1,Bob Brown,Forward
brownbo02,1.5,37.9,4.4,Bobby Brown,Point Guard and Shooting Guard
brownbr01,1.2,39.8,4.3,Bruce Brown,Shooting Guard
brownch01,0.8,49.1,5.9,Chucky Brown,Power Forward and Small Forward
brownda02,0.5,33.6,2.8,Damone Brown,Power Forward and Small Forward
brownda01,0.0,33.3,1.3,Darrell Brown,Forward
brownde01,3.7,43.6,11.1,Dee Brown,Point Guard and Shooting Guard
brownde03,1.8,34.0,2.1,Dee Brown,Point Guard
brownde04,0.7,51.5,5.2,Derrick Brown,Small Forward
brownde02,1.5,40.1,7.2,Devin Brown,Shooting Guard
browner01,0.0,16.7,1.0,Ernest Brown,Center
brownfr01,3.3,47.8,14.6,Fred Brown,Point Guard and Shooting Guard
brownge01,0.0,0.0,1.0,George Brown,Forward
brownge02,0.9,37.1,2.4,Gerald Brown,Shooting Guard
brownha01,0.7,24.8,4.9,Harold Brown,Guard
brownja01,2.1,41.2,11.9,Jabari Brown,Shooting Guard
brownja02,1.3,46.2,11.2,Jaylen Brown,Small Forward and Shooting Guard
brownjo01,1.4,45.3,7.4,John Brown,Power Forward and Small Forward
brownke01,0.7,40.5,3.6,Kedrick Brown,Small Forward
brownkw01,0.9,49.2,6.6,Kwame Brown,Center and Power Forward
brownla01,6.7,41.2,11.2,Larry Brown,Point Guard
brownle01,0.0,0.0,0.0,Leon Brown,Forward
brownle02,0.0,0.0,1.0,Lewis Brown,Center
brownlo01,1.8,36.4,2.8,Lorenzo Brown,Point Guard
brownma01,0.9,38.1,3.4,Marcus Brown,Point Guard and Shooting Guard
brownma02,1.2,38.0,5.2,Markel Brown,Shooting Guard
brownmi01,0.7,45.5,5.0,Mike Brown,Center
brownmy01,1.5,66.7,2.3,Myron Brown,Point Guard
brownpj01,1.5,46.0,9.1,P.J. Brown,Center and Power Forward
brownra02,2.2,41.7,4.8,Randy Brown,Point Guard
brownra01,0.3,28.6,1.0,Raymond Brown,Power Forward
brownri01,0.4,46.4,4.4,Rickey Brown,Center
brownro01,3.8,46.9,17.4,Roger Brown,Small Forward
brownro02,0.5,40.6,2.4,Roger Brown,Center
brownsh01,1.1,42.0,7.6,Shannon Brown,Shooting Guard
brownst01,0.3,30.6,3.1,Stan Brown,Forward
brownst02,1.0,43.9,5.3,Sterling Brown,Shooting Guard
brownti01,2.0,38.4,3.9,Tierre Brown,Point Guard and Shooting Guard
brownto01,1.6,43.7,6.0,Tony Brown,Small Forward and Shooting Guard
browntr01,1.5,41.5,4.8,Troy Brown Jr.,Small Forward
brownji01,0.2,36.0,1.4,Jim Browne,Center
brundst01,0.2,50.0,2.3,Stanley Brundy,Small Forward
brunkbr01,1.0,54.5,8.3,Brian Brunkhorst,Forward
brunsge01,2.8,47.0,6.6,George Bruns,Point Guard
brunsja01,3.2,46.7,9.3,Jalen Brunson,Point Guard
brunsri01,2.6,37.8,3.2,Rick Brunson,Point Guard
brussni01,0.8,36.4,2.6,Nicolas Brussino,Small Forward and Shooting Guard
bryanem01,3.0,41.0,6.6,Em Bryant,Point Guard
bryanjo01,1.7,45.0,8.7,Joe Bryant,Power Forward and Small Forward
bryanko01,4.7,44.7,25.0,Kobe Bryant,Shooting Guard and Small Forward
bryanma01,0.6,50.0,5.4,Mark Bryant,Power Forward and Center
bryanth01,1.1,60.6,9.0,Thomas Bryant,Center
bryanwa01,1.1,40.7,3.2,Wallace Bryant,Center
brynto01,0.0,0.0,1.3,Torgeir Bryn,Center
buccige01,0.5,40.3,3.9,George Bucci,Shooting Guard
buckhjo01,0.7,45.1,5.8,Joe Buckhalter,Power Forward
bucknst01,0.6,27.3,1.3,Steve Bucknall,Shooting Guard
buckncl01,0.6,43.2,6.0,Cleveland Buckner,Power Forward
buckngr01,1.3,45.0,5.0,Greg Buckner,Shooting Guard and Small Forward
bucknqu01,4.3,46.1,8.2,Quinn Buckner,Shooting Guard and Point Guard
buddda01,1.0,46.0,7.1,Dave Budd,Small Forward
budinch01,1.2,43.0,7.9,Chase Budinger,Small Forward
budkowa01,1.9,34.2,8.1,Walt Budko,Power Forward
buechju01,0.8,43.3,3.3,Jud Buechler,Small Forward
buforro01,0.8,41.2,6.4,Rodney Buford,Shooting Guard and Small Forward
bullama01,0.9,41.8,5.3,Matt Bullard,Small Forward and Power Forward
bullore01,1.1,43.4,6.8,Reggie Bullock,Shooting Guard and Small Forward
buncela01,0.7,42.0,8.9,Larry Bunce,Center
bunchgr01,0.3,34.6,2.3,Greg Bunch,Small Forward
buntdi01,0.7,27.6,3.5,Dick Bunt,Point Guard
buntibi01,0.9,39.5,7.7,Bill Buntin,Center
buntibi02,0.7,42.1,4.3,Bill Bunting,Small Forward
burdeti01,1.4,44.3,13.1,Ticky Burden,Shooting Guard
burkepa01,0.3,40.8,3.7,Pat Burke,Center
burketr01,3.6,40.8,10.9,Trey Burke,Point Guard
burkmro01,0.8,0.0,0.8,Roger Burkman,Shooting Guard
burksal01,1.7,42.3,9.5,Alec Burks,Shooting Guard
burksan01,1.3,38.7,2.3,Antonio Burks,Point Guard
burleke01,1.2,25.0,1.8,Kevin Burleson,Point Guard
burleto01,1.3,44.5,9.4,Tom Burleson,Center
burmaja01,2.9,33.3,9.8,Jack Burmaster,Guard
burnsda01,1.7,43.8,2.6,David Burns,Point Guard
burnsev01,0.4,40.0,2.4,Evers Burns,Power Forward
burnsji01,0.7,37.5,4.4,Jim Burns,Shooting Guard
burresc01,1.4,41.8,6.9,Scott Burrell,Small Forward
burriar01,0.7,26.0,2.5,Art Burris,Small Forward
burroju01,0.2,37.6,3.1,Junior Burrough,Power Forward
burrobo01,0.6,36.5,5.7,Bob Burrow,Center
burtode02,0.3,40.2,2.6,Deonte Burton,Shooting Guard
burtoed01,0.2,41.2,2.2,Ed Burton,Forward
burtowi01,1.2,42.4,10.3,Willie Burton,Small Forward
burttst01,1.2,42.6,5.8,Steve Burtt,Shooting Guard
busedo01,4.6,44.0,7.1,Don Buse,Shooting Guard and Point Guard
bustida01,0.4,43.6,3.4,David Bustion,Power Forward
butchdo01,2.1,39.7,6.1,Donnie Butcher,Shooting Guard and Point Guard
butleal01,2.3,43.9,9.8,Al Butler,Point Guard
butleca01,2.3,43.4,14.1,Caron Butler,Small Forward and Shooting Guard
butlegr01,0.1,35.4,1.4,Greg Butler,Center
butleja01,0.4,53.9,5.0,Jackie Butler,Center
butleji01,3.5,45.4,16.7,Jimmy Butler,Shooting Guard and Small Forward
butlemi01,2.1,39.3,8.8,Mike Butler,Shooting Guard
butlemi02,0.9,43.8,5.2,Mitchell Butler,Shooting Guard
butlera01,0.8,40.3,7.5,Rasual Butler,Shooting Guard and Small Forward
buyckdw01,1.7,40.2,6.3,Dwight Buycks,Point Guard
byarsde01,0.5,27.3,5.0,Derrick Byars,Power Forward
bynuman01,1.2,55.6,11.5,Andrew Bynum,Center
bynumwi01,3.3,44.2,8.1,Will Bynum,Shooting Guard and Point Guard
byrdwa01,0.3,32.6,1.5,Walter Byrd,Power Forward
byrnema01,1.6,46.3,5.7,Marty Byrnes,Small Forward
byrneto01,1.2,29.9,6.5,Tommy Byrnes,Forward/Guard
bytzumi01,0.5,24.4,3.5,Michael Bytzura,Forward
cabarza01,0.6,42.7,4.3,Zarko Cabarkapa,Power Forward
cableba01,1.1,42.0,6.6,Barney Cable,Power Forward and Small Forward
cabocbr01,0.9,39.2,4.9,Bruno Caboclo,Small Forward
caffeja01,0.9,48.1,7.3,Jason Caffey,Power Forward
cagemi01,0.9,51.5,7.3,Michael Cage,Center and Power Forward
calabge01,1.4,34.8,4.7,Gerry Calabrese,Shooting Guard
calatni01,2.7,44.1,4.6,Nick Calathes,Shooting Guard
caldejo01,5.8,47.2,8.9,Jose Calderon,Shooting Guard and Point Guard
caldwad01,0.2,48.5,2.0,Adrian Caldwell,Power Forward
caldwji01,2.0,42.5,7.1,Jim Caldwell,Center
caldwjo01,3.4,46.6,16.1,Joe Caldwell,Shooting Guard and Small Forward
caldwke01,1.6,41.2,11.9,Kentavious Caldwell-Pope,Shooting Guard
calhobi01,2.3,34.1,7.8,Bill Calhoun,Shooting Guard and Small Forward
calhoco01,1.1,46.0,5.3,Corky Calhoun,Small Forward
calipde01,1.7,22.2,1.6,Demetrius Calip,Point Guard
callato01,0.3,20.7,1.3,Tom Callahan,Guard
callori01,1.0,39.1,3.2,Rick Calloway,Shooting Guard
calveer01,3.5,29.1,11.9,Ernie Calverley,Guard
calvima01,4.8,44.7,16.1,Mack Calvin,Point Guard
cambrde01,1.1,48.4,7.0,Dexter Cambridge,Small Forward
cambyma01,1.9,46.6,9.5,Marcus Camby,Center and Power Forward
campbel01,1.1,46.0,10.3,Elden Campbell,Power Forward and Center
campbto01,1.5,45.6,11.6,Tony Campbell,Small Forward and Shooting Guard
canaais01,1.9,37.1,8.1,Isaiah Canaan,Shooting Guard and Point Guard
cannola01,3.6,41.1,16.6,Larry Cannon,Shooting Guard
capelca01,0.9,63.5,12.0,Clint Capela,Center
caracde01,0.2,48.5,2.0,Derrick Caracter,Center
cardfr01,1.2,46.1,9.5,Frank Card,Small Forward and Power Forward
cardibr01,1.0,40.8,4.6,Brian Cardinal,Power Forward and Small Forward
carlho01,1.8,33.3,5.5,Howie Carl,Point Guard
carlich01,0.3,26.8,5.0,Chet Carlisle,Forward/Center
carlige01,0.2,66.7,1.3,Geno Carlisle,Shooting Guard
carliri01,1.1,42.2,2.2,Rick Carlisle,Shooting Guard
carlodo01,2.8,41.0,11.2,Don Carlos,Shooting Guard
carlsal01,0.5,34.2,2.6,Al Carlson,Center
carlsdo01,1.8,33.0,8.0,Don Carlson,Guard/Forward
carnebo01,0.8,37.5,3.6,Bob Carney,Shooting Guard
carnero01,0.4,42.2,5.9,Rodney Carney,Shooting Guard and Small Forward
carpebo01,1.4,33.7,7.7,Bob Carpenter,Forward/Center
carran01,1.1,50.3,9.3,Antoine Carr,Small Forward and Center and Power Forward
carrau01,2.8,44.9,15.4,Austin Carr,Shooting Guard
carrch01,1.0,41.6,6.7,Chris Carr,Small Forward and Shooting Guard
carrco01,1.6,32.9,4.1,Cory Carr,Shooting Guard
carrke01,1.4,51.0,11.6,Kenny Carr,Power Forward
carrml01,2.0,47.2,10.0,M.L. Carr,Small Forward
carrida01,2.6,41.7,20.0,Darel Carrier,Shooting Guard
carribo01,1.5,42.8,8.2,Bob Carrington,Shooting Guard
carrode01,1.3,43.0,9.1,DeMarre Carroll,Small Forward and Power Forward
carrojo01,1.8,47.4,17.7,Joe Barry Carroll,Center
carroma01,0.7,41.3,6.6,Matt Carroll,Shooting Guard
carruji01,0.0,66.7,1.3,Jimmy Carruth,Power Forward
cartean01,3.8,40.4,4.8,Anthony Carter,Point Guard
cartebu01,1.9,47.5,8.7,Butch Carter,Small Forward and Shooting Guard
cartefr01,3.5,42.5,15.2,Fred Carter,Point Guard and Shooting Guard
cartege01,2.0,44.5,18.1,George Carter,Small Forward
carteho01,1.1,44.0,5.3,Howard Carter,Shooting Guard
carteja01,1.0,30.7,3.4,Jake Carter,Forward/Center
carteje01,1.8,30.3,4.4,Jevon Carter,Point Guard
cartema01,0.4,31.4,4.2,Maurice Carter,Shooting Guard
cartere01,1.5,38.8,3.5,Reggie Carter,Shooting Guard
cartero01,0.6,42.9,3.0,Ron Carter,Shooting Guard
cartevi01,3.2,43.7,17.2,Vince Carter,Small Forward and Shooting Guard
cartewe01,1.8,48.5,10.3,Wendell Carter Jr.,Center
cartemi01,4.6,40.1,10.9,Michael Carter-Williams,Point Guard
cartwbi01,1.4,52.5,13.2,Bill Cartwright,Center
cartyja01,0.4,38.2,2.7,Jay Carty,Power Forward
carusal01,2.5,43.9,5.9,Alex Caruso,Point Guard
cashco01,0.2,39.1,3.5,Cornelius Cash,Power Forward
cashsa01,0.0,22.2,2.9,Sam Cash,Power Forward
cassesa01,6.0,45.4,15.7,Sam Cassell,Point Guard
casspom01,1.1,45.4,7.9,Omri Casspi,Small Forward and Power Forward
catchha01,0.8,43.5,3.2,Harvey Catchings,Center and Power Forward
catlete01,0.9,48.5,12.7,Terry Catledge,Power Forward
catlesi01,0.1,22.2,0.7,Sid Catlett,Small Forward
catoke01,0.5,50.7,5.5,Kelvin Cato,Center and Power Forward
cattabo01,0.1,40.4,3.1,Bobby Cattage,Power Forward
caulewi01,1.6,53.4,10.1,Willie Cauley-Stein,Center
caupatr01,1.0,50.0,2.5,Troy Caupain,Point Guard
causwdu01,0.4,50.7,4.9,Duane Causwell,Center
cavanty01,0.6,43.2,3.8,Tyler Cavanaugh,Power Forward
cavenro01,0.3,33.7,1.4,Ron Cavenall,Center
cebalce01,1.2,50.0,14.3,Cedric Ceballos,Small Forward
celesjo01,1.3,33.3,2.3,John Celestand,Point Guard
cervial01,3.2,35.9,7.9,Al Cervi,Point Guard
chalmli01,1.4,33.6,3.1,Lionel Chalmers,Point Guard
chalmma01,3.7,41.7,8.9,Mario Chalmers,Point Guard
chambbi01,1.4,41.0,5.3,Bill Chamberlain,Small Forward
chambwi01,4.4,54.0,30.1,Wilt Chamberlain,Center
chambje01,0.8,44.0,8.3,Jerry Chambers,Small Forward
chambto01,2.1,46.8,18.1,Tom Chambers,Power Forward
champmi01,0.0,0.0,0.0,Mike Champion,Small Forward
chandty01,0.8,59.6,8.4,Tyson Chandler,Center and Power Forward
chandwi01,1.8,44.4,12.9,Wilson Chandler,Shooting Guard and Small Forward and Power Forward
chanedo01,2.2,43.6,8.4,Don Chaney,Shooting Guard
chanejo01,1.3,29.1,4.4,John Chaney,Forward/Center
chapmre01,2.7,43.0,14.6,Rex Chapman,Shooting Guard and Point Guard
chapmwa01,1.5,38.3,7.0,Wayne Chapman,Small Forward
chapple01,0.8,45.2,9.3,Len Chappell,Power Forward and Center and Small Forward
charlke01,2.5,44.1,8.5,Ken Charles,Shooting Guard
charllo01,0.2,55.7,3.4,Lorenzo Charles,Small Forward
chealjo01,1.0,33.3,2.0,Joe Chealey,Point Guard
cheanca01,1.7,46.6,9.5,Calbert Cheaney,Small Forward and Shooting Guard
cheekma01,6.7,52.3,11.1,Maurice Cheeks,Point Guard
cheniph01,3.0,44.4,17.2,Phil Chenier,Shooting Guard
cherrwi01,1.0,26.3,1.9,Will Cherry,Point Guard
chievde01,0.7,44.3,7.1,Derrick Chievous,Small Forward
chilcpe01,0.8,44.1,4.3,Pete Chilcutt,Power Forward
childjo01,1.6,52.2,9.1,Josh Childress,Shooting Guard and Small Forward
childra01,1.0,32.8,2.4,Randolph Childress,Point Guard
childch01,4.9,40.3,6.9,Chris Childs,Point Guard
chiozch01,0.6,25.0,0.9,Chris Chiozza,Point Guard
chollle01,0.8,29.1,2.9,Leroy Chollet,Forward
choneji01,1.6,47.8,12.5,Jim Chones,Power Forward and Center
chrisma01,0.8,42.9,7.6,Marquese Chriss,Power Forward
chrisfr01,1.2,27.8,3.3,Fred Christ,Guard
chrisca01,1.6,33.0,5.2,Cal Christensen,Small Forward
chrisbo01,0.8,48.5,3.8,Bob Christian,Center
chrisdo01,3.6,42.6,11.2,Doug Christie,Shooting Guard and Small Forward
chrisdi01,0.3,35.5,2.3,Dionte Christmas,Small Forward
chrisra01,0.1,46.7,2.1,Rakeem Christmas,Power Forward
chrisse01,2.0,34.5,2.9,Semaj Christon,Point Guard
chrispa01,0.0,25.0,1.5,Patrick Christopher,Shooting Guard
chubist01,3.9,39.8,12.8,Stephen Chubin,Shooting Guard
churcro01,0.3,37.5,1.5,Robert Churchwell,Shooting Guard
clarkar01,4.8,48.0,16.3,Archie Clark,Shooting Guard and Point Guard
clarkca01,0.7,40.7,2.4,Carlos Clark,Shooting Guard
clarkea01,0.5,40.3,4.4,Earl Clark,Power Forward and Small Forward
clarkga01,0.4,33.1,2.9,Gary Clark,Power Forward
clarkia01,1.2,43.9,5.6,Ian Clark,Shooting Guard
clarkke01,0.9,50.0,8.2,Keon Clark,Power Forward and Center
clarkri01,1.7,29.6,6.2,Richard Clark,Point Guard and Shooting Guard
clarkco01,0.0,50.0,2.0,Coty Clarke,Small Forward
clarkjo01,2.7,44.5,14.7,Jordan Clarkson,Shooting Guard and Point Guard
clavegi01,0.4,33.3,2.9,Gian Clavell,Shooting Guard
clavevi01,0.7,39.8,3.2,Victor Claver,Small Forward
clawsjo01,0.7,47.6,4.7,John Clawson,Small Forward
claxtch01,0.0,50.0,0.7,Charles Claxton,Center
claxtsp01,4.3,40.9,9.3,Speedy Claxton,Point Guard
cleamji01,3.9,46.0,8.3,Jim Cleamons,Point Guard
cleavma01,1.9,38.9,3.6,Mateen Cleaves,Point Guard
clemeba01,1.1,45.4,6.7,Barry Clemens,Small Forward
clevean01,0.1,38.1,1.4,Antonius Cleveland,Shooting Guard
cliftna01,2.5,36.1,10.0,Nat Clifton,Power Forward
clossbi01,1.9,31.5,9.0,Bill Closs,Small Forward
closske01,0.3,47.1,3.9,Keith Closs,Center
cloydpa01,0.3,26.9,2.7,Paul Cloyd,Guard/Forward
cluggbo01,0.4,26.1,4.4,Bob Cluggish,Center
clydebe01,0.2,43.1,2.8,Ben Clyde,Small Forward
cofferi01,0.1,37.3,1.3,Richard Coffey,Small Forward
cofiefr01,1.7,39.5,3.4,Fred Cofield,Point Guard
cokerjo01,0.1,40.9,1.6,John Coker,Center
coleno01,2.7,40.7,7.0,Norris Cole,Point Guard
colembe01,0.6,51.6,6.6,Ben Coleman,Power Forward and Center
colemde01,2.5,44.7,16.5,Derrick Coleman,Power Forward and Center
colemec01,1.3,46.4,7.2,E.C. Coleman,Power Forward
colemja01,2.8,41.6,10.6,Jack Coleman,Power Forward
colemno01,0.4,34.6,5.3,Norris Coleman,Small Forward
colesbi01,3.9,42.5,7.8,Bimbo Coles,Point Guard
collija02,0.3,45.5,5.6,Jason Collier,Center
colliar01,0.9,35.4,3.2,Art Collins,Shooting Guard
collido02,1.8,48.5,9.8,Don Collins,Small Forward and Shooting Guard
collido01,3.3,50.1,17.9,Doug Collins,Shooting Guard
collija01,0.1,38.2,2.6,James Collins,Shooting Guard
collija03,0.8,45.5,3.9,Jarron Collins,Center
collija04,0.9,41.1,3.6,Jason Collins,Power Forward and Center
colliji01,0.9,41.4,3.8,Jimmy Collins,Shooting Guard
collijo01,1.6,56.6,14.6,John Collins,Power Forward
collima01,1.7,38.0,3.9,Mardy Collins,Shooting Guard and Point Guard and Small Forward
collish01,0.4,28.0,0.9,Sherron Collins,Point Guard
colliza01,0.9,44.1,5.6,Zach Collins,Center
colliky01,1.8,38.4,3.2,Kyle Collinsworth,Small Forward
collida01,5.0,47.1,12.5,Darren Collison,Point Guard
collini01,1.0,53.4,5.9,Nick Collison,Power Forward and Center
colonjo01,0.6,31.0,5.5,Joe Colone,Forward
colsobo01,0.4,33.3,4.9,Bonzie Colson,Small Forward
colsose01,0.8,25.0,1.2,Sean Colson,Point Guard
coltest01,2.8,44.8,6.3,Steve Colter,Point Guard
combsgl01,3.5,43.3,16.5,Glen Combs,Point Guard and Shooting Guard
combsle01,0.8,49.7,4.5,Leroy Combs,Small Forward
comeajo01,0.5,42.9,3.3,John Comeaux,Forward
comegda01,0.7,45.7,6.0,Dallas Comegys,Power Forward
comlela01,1.0,21.6,2.1,Larry Comley,Guard
congdje01,3.3,37.7,6.5,Jeffrey Congdon,Point Guard
conlege01,0.6,37.1,5.9,Gene Conley,Power Forward
conlela01,0.0,25.0,2.0,Larry Conley,Shooting Guard
conlemi01,5.7,44.1,14.9,Mike Conley,Point Guard
conlied01,2.0,37.0,10.1,Ed Conlin,Small Forward and Shooting Guard
conloma01,1.0,49.8,6.5,Marty Conlon,Center
connapa01,1.2,43.9,4.6,Pat Connaughton,Shooting Guard
conneji01,1.6,48.8,4.4,Jimmy Conner,Shooting Guard
connele01,3.9,45.3,6.3,Lester Conner,Shooting Guard and Point Guard
connoch01,0.8,25.2,4.5,Chuck Connors,Forward/Center
conrowi01,1.0,13.6,0.4,Will Conroy,Shooting Guard and Point Guard
cookan01,0.3,43.9,3.6,Anthony Cook,Power Forward
cookbe01,0.9,31.6,3.2,Bert Cook,Shooting Guard
cookbo01,3.1,35.8,11.5,Bobby Cook,Guard/Forward
cookbr01,0.6,43.9,5.5,Brian Cook,Power Forward and Center
cookda02,0.7,36.9,6.4,Daequan Cook,Small Forward and Shooting Guard
cookda01,3.7,45.3,9.5,Darwin Cook,Point Guard and Shooting Guard
cookje01,1.4,46.2,5.3,Jeff Cook,Center and Power Forward and Small Forward
cookno01,0.2,37.3,2.4,Norm Cook,Small Forward
cookom01,2.1,33.3,1.7,Omar Cook,Point Guard
cookqu01,1.9,47.4,7.4,Quinn Cook,Point Guard
cookech01,0.1,14.3,0.5,Charles Cooke,Shooting Guard
cookeda01,0.2,18.2,1.5,David Cooke,Power Forward
cookejo01,1.3,39.3,4.3,Joe Cooke,Shooting Guard
cooleja01,0.3,44.9,2.9,Jack Cooley,Power Forward and Center
coopech01,1.8,33.9,6.7,Chuck Cooper,Power Forward and Small Forward
coopedu01,2.0,40.2,2.3,Duane Cooper,Point Guard
coopejo01,0.8,50.6,4.5,Joe Cooper,Center
coopemi01,4.2,46.9,8.9,Michael Cooper,Shooting Guard
coopewa01,0.9,45.7,7.9,Wayne Cooper,Center and Power Forward
copato01,0.1,55.0,1.5,Tom Copa,Center
copelch01,0.6,42.7,5.8,Chris Copeland,Small Forward and Power Forward
copelho01,1.0,48.8,5.0,Hollis Copeland,Small Forward
copella01,0.4,41.8,2.7,Lanard Copeland,Shooting Guard
